Lemma;Haupteintrag;Wortart;Varianten;Werk;Band;Spalte;Zeile;IstVariante;ZusatzVhd;IstNachtrag;Nband;Nspalte;Nzeile
reconduit;;s.m.;;tl;8;448;46;0;0
reconeüe;;s.f.;;tl;8;449;1;0;0
reconfermer;;v.;;tl;8;449;4;0;0
reconfesser;;v.;;tl;8;449;11;0;0
reconfire;;v.;;tl;8;449;21;0;0
reconfort;;s.m.;;tl;8;449;24;0;0
reconfortement;;s.m.;;tl;8;450;26;0;0
reconforter;;v.;resconforter;tl;8;450;34;0;0
reconissance;reconoissance;s.f.;;;8;453;4;1;
reconjurer;;v.;;tl;8;452;39;0;0
reconoissable;;a.;;tl;8;452;48;0;0
reconoissance;;s.f.;reconissance;tl;8;453;4;0;0
reconoissant;;s.m.;;tl;8;454;22;0;0
reconoissement;;s.m.;;tl;8;454;36;0;0
reconoistre;;v.;recognoistre;tl;8;454;45;0;0
reconquerre;;v.;;tl;8;458;14;0;0
reconquest;;s.m.;;tl;8;458;46;0;0
reconquester;;v.;;tl;8;458;49;0;0
reconser;resconser;v.;;;8;993;49;1;
reconsivre;;v.;;tl;8;459;17;0;0
recontable;;a.;;tl;8;459;22;0;0
reconte;;s.m.;;tl;8;459;36;0;0
recontement;;s.m.;;tl;8;459;51;0;0
recontendre;;v.;;tl;8;460;12;0;0
recontenir;;v.;;tl;8;460;16;0;0
recontëor;;s.m.;;tl;8;460;29;0;0
reconter;;v.;requanter;tl;8;460;40;0;0
reconter;requanter;v.;;;8;959;51;1;
recontinüer;;v.;;tl;8;462;49;0;0
recontrebatre;;v.;;tl;8;463;6;0;0
recontrer;rencontrer;v.;;;8;783;1;1;
reconvencïon;;s.f.;;tl;8;463;12;0;0
reco(n)venir;;v.;;tl;8;463;21;0;0
reco(n)venter;;v.;;tl;8;463;44;0;0
reconvertir;;v.;;tl;8;463;48;0;0
recope;recoupe;s.f.;;;8;478;10;1;
recopeler;;v.;;tl;8;464;2;0;0
recopement;recoupement;s.m.;;;8;478;22;1;
recopëor;recoupëor;s.m.;;;8;478;30;1;
recoper;recouper;v.;;;8;478;36;1;
recopiier;;v.;;tl;8;464;7;0;0
recoquillier;;v.;;tl;8;464;10;0;0
recor;;s.m.;;tl;8;464;19;0;0
recoragier;;v.;;tl;8;464;26;0;0
recorbel;;s.m.;;tl;8;464;35;0;0
recorbeler;;v.;recorbillier;tl;8;464;39;0;0
recorbelir;;v.;;tl;8;464;45;0;0
recorber;;v.;;tl;8;465;6;0;0
recorbillier;recorbeler;v.;;;8;464;39;1;
recorcier;descorrocier;v.;;;2;1535;43;1;
recorcier1;;v.;descorrocier;tl;8;465;18;0;0
recorcier2;;v.;;tl;8;465;20;0;0
recordacïon;;s.f.;;tl;8;465;28;0;0
recordance;;s.f.;;tl;8;465;45;0;0
recorde;;s.f.;;tl;8;466;8;0;0
recordee;;s.f.;;tl;8;466;14;0;0
recordement;;s.m.;;tl;8;466;22;0;0
recordëor;;s.m.;;tl;8;466;35;0;0
recorder;;v.;;tl;8;467;4;0;0
recorir;;v.;recorre;tl;8;471;43;0;0
recorner;;v.;;tl;8;472;37;0;0
recoroner;;v.;;tl;8;472;44;0;0
recorre;recorir;v.;;;8;471;43;1;
recorre;rescorre;v.;;;8;995;9;1;
recorrocier;;v.;;tl;8;472;52;0;0
recorrompre;;v.;;tl;8;473;6;0;0
recors;;s.m.;;tl;8;473;11;0;0
recort1;;a., s.;;tl;8;473;41;0;0
recort2;;s.m.;;tl;8;474;20;0;0
recosdre;;v.;;tl;8;477;3;0;0
recosdrëor;;s.m.;;tl;8;477;22;0;0
recosëor;;s.m.;;tl;8;477;25;0;0
recostoiier;;v.;;tl;8;477;28;0;0
reçot;recet;s.m.;;;8;397;36;1;
recouchier;;v.;;tl;8;477;32;0;0
recoupe;;s.f.;recope;tl;8;478;10;0;0
recoupement;;s.m.;recopement;tl;8;478;22;0;0
recoupëor;;s.m.;recopëor;tl;8;478;30;0;0
recouper;;v.;recoper;tl;8;478;36;0;0
recover;recovrer;v.;;;8;483;3;1;
recovracïon;;s.f.;;tl;8;480;15;0;0
recovrage;;s.m.;;tl;8;480;25;0;0
recovraison;;s.f.;recovrison;tl;8;480;28;0;0
recovral;;s.m.;;tl;8;480;32;0;0
recovrance;;s.f.;;tl;8;480;40;0;0
recovre;recuevre;s.m. oder f.;;;8;511;35;1;
recovree;;s.f.;;tl;8;481;19;0;0
recovrement;;s.m.;recuevrement;tl;8;481;45;0;0
recovrëor1;;s.m.;;tl;8;482;45;0;0
recovrëor2;;s.m.;;tl;8;482;49;0;0
recovrer;;v.;racovrer, recover, rescovrer;tl;8;483;3;0;0
recovretor;;s.m.;;tl;8;491;11;0;0
recovrier;;s.m.;;tl;8;491;14;0;0
recovrir1;;v.;;tl;8;493;3;0;0
recovrir2;;v.;;tl;8;493;15;0;0
recovrison;recovraison;s.f.;;;8;480;28;1;
recraindre;recriembre;v.;;;8;499;29;1;
recrandir;recrëandir;v.;;;8;496;1;1;
recrëable;;a.;;tl;8;493;51;0;0
recrëacïon;;s.f.;;tl;8;494;6;0;0
recrëance;;s.f.;;tl;8;494;31;0;0
recrëandie;;s.f.;recrëantie;tl;8;495;34;0;0
recrëandir;;v.;recrandir;tl;8;496;1;0;0
recrëandise;;s.f.;recrëantise;tl;8;496;16;0;0
recrëanment;recroire;v.;;;8;500;10;1;
recrëant;recroire;v.;;;8;500;10;1;
recrëantie;recrëandie;s.f.;;;8;495;34;1;
recrëantise;recrëandise;s.f.;;;8;496;16;1;
recreement;;s.m.;recrïement, rescrïement;tl;8;497;21;0;0
recrëer;;v.;recrïer;tl;8;497;30;0;0
recremir;recriembre;v.;;;8;499;29;1;
recrespir;;v.;;tl;8;498;28;0;0
recrëu;recroire;v.;;;8;500;10;1;
recreüe;;s.f.;;tl;8;498;36;0;0
recriembre;;v.;recraindre, recremir;tl;8;499;29;0;0
recrïement;recreement;s.m.;;;8;497;21;1;
recrïer;;v.;;tl;8;499;44;0;0
recrïer;recrëer;v.;;;8;497;30;1;
recroc;;s.m.;racroc;tl;8;500;4;0;0
recroire;;v.;recrëant , recrëanment , recrëu ;tl;8;500;10;0;0
recrois;;s.m.;;tl;8;509;24;0;0
recroistre;;v.;;tl;8;509;27;0;0
recroquillier;;v.;;tl;8;510;14;0;0
recroter;;v.;;tl;8;510;28;0;0
recrute;;s.f.;;tl;8;510;36;0;0
recte;;s.f.;;tl;8;510;39;0;0
rectefiier;rectifiier;v.;;;8;510;49;1;
rectificacïon;;s.f.;;tl;8;510;42;0;0
rectifiier;;v.;rectefiier;tl;8;510;49;0;0
rectiligne;;a.;;tl;8;511;7;0;0
rectitude;;s.f.;rettitude;tl;8;511;10;0;0
rector;;s.m.;;tl;8;511;13;0;0
rectorerie;;s.f.;;tl;8;511;23;0;0
rectoriien;retoriien;s.m., a.;;;8;1144;46;1;
recueil;;s.m.;;tl;8;511;27;0;0
recueillëor;recoillëor;s.m.;;;8;437;44;1;
recueillier;recoillier;v.;;;8;437;49;1;
recueillir;recoillir;v.;;;8;438;31;1;
recuevre;;s.m. oder f.;recovre;tl;8;511;35;0;0
recuevrement;recovrement;s.m.;;;8;481;45;1;
recuidier;;v.;requidier;tl;8;511;43;0;0
recuidier;requidier;v.;;;8;972;26;1;
recuire;;v.;recuit , recoit ;tl;8;512;20;0;0
recuirëure;;s.f.;;tl;8;514;1;0;0
recuirier;;v.;;tl;8;514;11;0;0
recuit;recuire;v.;;;8;512;20;1;
recuit1;;s.m.;;tl;8;514;25;0;0
recuit2;;s.m.;;tl;8;514;30;0;0
recuitëor;;s.m.;recuiterresse ;tl;8;514;36;0;0
recuiterresse;recuitëor;s.m.;;;8;514;36;1;
recul;;s.m.;;tl;8;514;40;0;0
reculee;;s.f.;;tl;8;514;46;0;0
reculëiz;;s.m.;;tl;8;515;14;0;0
reculement;;s.m.;;tl;8;515;17;0;0
reculer;;v.;;tl;8;515;23;0;0
reculet;;s.m.;;tl;8;517;12;0;0
reculons (a);;adv.;;tl;8;517;18;0;0
recusacïon;;s.f.;;tl;8;517;52;0;0
recuser;;v.;;tl;8;518;4;0;0
recuter;;v.;;tl;8;518;9;0;0
redaisier;;v.;;tl;8;518;15;0;0
redamagier;;v.;;tl;8;518;33;0;0
redargu;;a.;;tl;8;518;41;0;0
redargucïon;;s.f.;;tl;8;519;10;0;0
redargüer;;v.;;tl;8;519;25;0;0
redauber;;v.;;tl;8;520;5;0;0
redde;roit1;a.;;;8;1425;2;1;
reddement;roit1;a.;;;8;1425;2;1;
redder;resder;v.;;;8;1004;24;1;
redderie;resderie;s.f.;;;8;1004;33;1;
reddie;resdie;s.f.;;;8;1004;40;1;
reddor;roidor;s.f.;;;8;1405;8;1;
redecroistre;redescroistre;v.;;;8;523;8;1;
redefendre;;v.;;tl;8;520;14;0;0
redefiier;;v.;;tl;8;520;18;0;0
redefire;;v.;;tl;8;520;24;0;0
redegier;rëechier;v.;;;8;545;41;1;
redehaitier;;v.;;tl;8;520;28;0;0
redelaiier;;v.;;tl;8;520;34;0;0
redelitier;;v.;;tl;8;520;37;0;0
redelivrer;;v.;;tl;8;520;45;0;0
redemander;;v.;;tl;8;521;1;0;0
redemener;;v.;;tl;8;521;23;0;0
redementer;;v.;;tl;8;521;31;0;0
redemorer;;v.;;tl;8;521;38;0;0
redempnatïon;;s.f.;;tl;8;522;4;0;0
redempteuse;;s.f.;;tl;8;522;7;0;0
redemptïon;;s.f.;redencïon;tl;8;522;11;0;0
redemptor;;s.m.;;tl;8;522;23;0;0
redencïon;redemptïon;s.f.;;;8;522;11;1;
redepartir;;v.;;tl;8;522;28;0;0
redepecier;redespecier;v.;;;8;523;41;1;
redeporter;;v.;;tl;8;522;36;0;0
redesäancrer;;v.;;tl;8;522;43;0;0
redesatropeler;;v.;;tl;8;522;50;0;0
redescendre;;v.;;tl;8;523;1;0;0
redescroistre;;v.;redecroistre;tl;8;523;8;0;0
redeservir;;v.;;tl;8;523;17;0;0
redesfaire;;v.;;tl;8;523;24;0;0
redesfermer;;v.;;tl;8;523;31;0;0
redesirer;;v.;;tl;8;523;34;0;0
redespecier;;v.;redepecier;tl;8;523;41;0;0
redespendre;;v.;;tl;8;524;4;0;0
redesplaire;;v.;;tl;8;524;13;0;0
redespoillier;;v.;;tl;8;524;16;0;0
redesrengier;;v.;;tl;8;524;26;0;0
redestreindre;;v.;;tl;8;524;30;0;0
redestruire;;v.;;tl;8;524;38;0;0
redesver;;v.;;tl;8;524;49;0;0
redesvoiier;;v.;;tl;8;525;5;0;0
redevable;;a.;;tl;8;525;18;0;0
redevableté;;s.f.;;tl;8;525;39;0;0
redevaler;;v.;;tl;8;525;42;0;0
redevance;;s.f.;;tl;8;526;1;0;0
redevenir;;v.;;tl;8;526;23;0;0
redeviser;;v.;;tl;8;526;37;0;0
redevoir1;;v.;;tl;8;526;48;0;0
redevoir2;;s.m.;;tl;8;527;35;0;0
redevorer;;v.;;tl;8;527;38;0;0
rediber;;v.;;tl;8;527;46;0;0
redibicïon;;s.f.;;tl;8;527;52;0;0
rediesme;redisme;s.f. und m.;;;8;529;39;1;
rediesmer;redismer;v.;;;8;530;5;1;
redificacïon;;s.f.;;tl;8;528;8;0;0
redigier;;v.;;tl;8;528;11;0;0
redimer;;v.;;tl;8;528;20;0;0
redir;roidir;v.;;;8;1404;24;1;
redire;;v.;;tl;8;528;29;0;0
redisme;;s.f. und m.;rediesme;tl;8;529;39;0;0
redismer;;v.;rediesmer;tl;8;530;5;0;0
redite;;s.f.;;tl;8;530;8;0;0
redité;;s.m.;;tl;8;530;19;0;0
rednable;raisnable;a.;;;8;206;1;1;
redne;resne2;s.f. (oder m.);;;8;1020;45;1;
redoble;;s.m.;;tl;8;530;29;0;0
redoblement;;s.m.;;tl;8;530;47;0;0
redobler;;v.;;tl;8;530;52;0;0
redoiier;roidoiier;v.;;;8;1404;36;1;
redois;;a.;;tl;8;531;21;0;0
redoissier;;v.;;tl;8;532;33;0;0
redolent;;a.;;tl;8;533;8;0;0
redoler;;v.;;tl;8;533;13;0;0
redoloir;;v.;;tl;8;533;19;0;0
redondacïon;;s.f.;;tl;8;533;25;0;0
redondance;;s.f.;;tl;8;533;28;0;0
redonder;;v.;;tl;8;533;33;0;0
redoner;;v.;;tl;8;534;18;0;0
redor;;s.f.;rador;tl;8;535;10;0;0
redor;rador;s.f.;;;8;156;22;1;
redorer;;v.;;tl;8;535;12;0;0
redos (a);;adv.;;tl;8;535;15;0;0
redot;;s.m.;;tl;8;535;21;0;0
redotable;;a.;;tl;8;536;14;0;0
redotance;;s.f.;;tl;8;536;23;0;0
redotee;;s.f.;;tl;8;536;32;0;0
redotement;;s.m.;;tl;8;536;37;0;0
redoter1;;v.;;tl;8;536;51;0;0
redoter2;;v.;;tl;8;539;18;0;0
redoterie;;s.f.;radoterie;tl;8;539;52;0;0
redoterie;radoterie;s.f.;;;8;159;5;1;
redotos;;a.;;tl;8;540;11;0;0
redreçable;;a.;;tl;8;540;17;0;0
redrece;;s.f.;;tl;8;540;20;0;0
redrecement;;s.m.;;tl;8;540;23;0;0
redrecier;;v.;;tl;8;540;29;0;0
redroiter;;v.;;tl;8;543;1;0;0
reducïon;;s.f.;redutïon;tl;8;543;3;0;0
reductif;;a.;;tl;8;543;14;0;0
reduire;;v.;;tl;8;543;20;0;0
reduit;;s.m.;;tl;8;543;30;0;0
redurer;;v.;;tl;8;544;3;0;0
redutïon;reducïon;s.f.;;;8;543;3;1;
ree;;s.f.;;tl;8;544;12;0;0
ree;roie;s.f.;;;8;1406;7;1;
rëechier;;v.;redegier;tl;8;545;41;0;0
rëel1;;s.m.;raiel;tl;8;546;3;0;0
rëel2;;a.;rëal;tl;8;546;18;0;0
rëemement;;s.m.;;tl;8;546;44;0;0
rëemerriz;;s.f.;;tl;8;546;49;0;0
rëemor;;s.m.;;tl;8;547;1;0;0
rëençon;räençon;s.f. (auch m.);;;8;162;12;1;
